# clippershq-reports manifest — which project each report belongs to.
# Generated by tools/gen_manifest.py, do not hand-edit the auto rows.
# class: leadgen = clipper-finder Python CLI | payments = ClippersHQ Next.js app
#        cross = governs both | ambiguous = could not determine
id	class	confidence	basis	date	superseded_by	title
INFRA-002	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-002 — Headless mode for every funnel. Two ran concurrently for 47 seconds; the shared state held; and the first real headless run found a funnel-breaking bug the suite could not see
INFRA-003	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-003 — SPEC: the local dashboard. Six panels, one visible at a time, reading the state files the menus already read. **Smallest honest build: 11–14 hours, zero funnel changes.** The mockup is at `scratch/infra003_mockup.html`
INFRA-004	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-004 — The dashboard backend. Every endpoint on live data, zero credential strings in any response, and a "what's running" panel that would have lied on 3 of 4 rows
INFRA-005	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-005 — The dashboard frontend is built. **No backend exists yet, so what ships today is the placeholder path** — and that turned out to be the honest half worth getting right. 43 browser assertions pass. Two accessibility conflicts are yours to decide, not mine
INFRA-006	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-006 — The marker leak was real but my diagnosis of it was wrong. Fixed at the actual cause, and the settings list cut from 44 to 23 with one line each
INFRA-007	leadgen	0.98	auto (stack markers)	2026-08-01		INFRA-007: Everything runs. One video came out. It is not postable.
INFRA-008	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-008 — Both colour-alone failures closed with **zero layout shift**, and all 38 contrast pairs re-measured PASS in both modes. The backend is live and five panels render real data — after **four contract mismatches**, one of which was hiding a running clip walk behind "Nothing running"
INFRA-009	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-009 — Qualified settings ids, 23 curated with 43 folded away, danger lines that read differently. And the static mount was silently disabling the Start panel
INFRA-010	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-010 — `GET /` serves the page. One origin, the API untouched, and INFRA-008's proxy retired. **The file was not free — INFRA-009 claimed it 30 seconds before me** and I took it anyway, for reasons stated
INFRA-011	ambiguous	0.00	auto (stack markers)	2026-08-01		INFRA-011 — The settings page saves. And the reason it looked broken was mine: /api/now was blocking the entire dashboard behind a liveness check
INFRA-012	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-012 — A save that refuses to clobber, a diff you see before it lands, and tests that finally stop writing the live config
INFRA-013	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-013 — Reading the dashboard as the operator, not the author
INFRA-014	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-014 — The Now tab stops fabricating, and the numbers you actually track are on it
INFRA-015	leadgen	1.00	auto (stack markers)	2026-08-02		INFRA-015: the dashboard, rebuilt full-width — a dense analytics terminal with real charts, and every funnel runnable from the page
INFRA-016	leadgen	1.00	auto (stack markers)	2026-08-02		INFRA-016: the dashboard runs, shows and plays the video pipeline — and still cannot advance rotation
INFRA-017	leadgen	1.00	auto (stack markers)	2026-08-02		INFRA-017: the 700px overflow, a second lines-versus-records error, and a guard about guards
INFRA-018	leadgen	1.00	auto (stack markers)	2026-08-02		INFRA-018: six guards parsed, the duplicate card gone, and a panel that never worked
INFRA-019	leadgen	1.00	auto (stack markers)	2026-08-02		INFRA-019: the decision log landed in the pipeline — and the patch was wrong by 47
INFRA-020	leadgen	1.00	auto (stack markers)	2026-08-02		INFRA-020 — the three "standing reds" were already green, and the suite went **154/154, 5,100 checks** ten minutes later. What was actually broken is that **both staleness checks in the guard file had been retired by their own success**, and the second list never had one at all.
INFRA-022	leadgen	1.00	auto (stack markers)	2026-08-02		INFRA-022: 11 test renders were being counted as videos the system made — and two of the brief's four gaps were already shipped
INFRA-023	leadgen	1.00	auto (stack markers)	2026-08-03		INFRA-023: the modules were already committed; the exposure was a font on one machine
INFRA-024	leadgen	1.00	auto (stack markers)			INFRA-024 — the first day, from a clean clone
INFRA-025	leadgen	1.00	auto (stack markers)			INFRA-025 — closing the silent-zero class
INFRA-026	leadgen	1.00	auto (stack markers)	2026-08-03		INFRA-026 — both briefed items were already shipped, so I verified instead, and found six defects doing it
INFRA-030	leadgen	1.00	auto (stack markers)	2026-08-03		INFRA-030 — runs.json was losing **12 records in 13**. It is now a locked read-modify-write, and the audit found one more file with exactly the same shape: **`clip_seen.json`**.
INFRA-031	leadgen	1.00	auto (stack markers)	2026-08-03		INFRA-031 — A stale claim can now be taken, but only when the path is clean
INFRA-032	leadgen	1.00	auto (stack markers)	2026-08-03		INFRA-032 — clip_seen.json needed a **merge as well as a lock**, and a lock alone measured **worse than no lock at all**: 36 of 39 ids lost against 30. **551 library clips are already missing from the cache.**
INFRA-033	leadgen	1.00	auto (stack markers)			INFRA-033 — the index is disarmed, the last stale claim is ended, and HEAD stands alone
INFRA-034	leadgen	0.92	auto (stack markers)	2026-08-03		INFRA-034 — 93 of the root folders are a DIFFERENT project, and deleting all of them reclaims less than one directory inside this repo
INFRA-035	leadgen	1.00	auto (stack markers)			INFRA-035 — the runner was never hanging. It was silent for 112 minutes.
MEMEBOT-001	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-001 — It is **two pipelines, not one**, and the audio answer is the good news: arbitrary audio + a start offset **already works** — in `scraper/edit.py`, which is the half that does not render captions.
MEMEBOT-002	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-002: The ambient mixer works. Four other things do not.
MEMEBOT-003	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-003 — The song library, the matching rule, and why it must gate on `valence` and not on `genre`
MEMEBOT-004	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-004 — The end-to-end spec. **The two halves already meet**: `scraper/edit.py` renders captions *and* takes an arbitrary song with a start offset, so the MVP needs **zero memebot code changes** — the join is a directory and a one-file folder. Four real gaps remain, and none of them is the renderer
MEMEBOT-005	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-005: All six fixed, each proven on a real render
MEMEBOT-006	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-006: Strip the music, keep the dialogue — don't. Duck it with ffmpeg, which is already installed and 39× cheaper.
MEMEBOT-007	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-007: The first video exists — and it cost $0.0006
MEMEBOT-008	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-008 — The song library is built. Rotation spreads **50 picks over 7 windows to a spread of 1**, and the fallback never fired on 20 real clips because valence caught everything.
MEMEBOT-009	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-009: Ducking wired, tuned, and two bugs that an audio-only bench cannot see
MEMEBOT-010	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-010 — The loop is closed. **Four finished videos, $0.0006 each, every one with a record.** And three things MEMEBOT-004 specified that turn out to be wrong when you run them — one of which silently shipped a 5-second video from a 61.8-second clip
MEMEBOT-011	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-011: The bed is audible, and grain has a price list
MEMEBOT-012	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-012 — the hook-marking page
MEMEBOT-013	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-013 — The feedback loop is built. At n=20 it answers **nothing**, on all six questions — including one where I planted a real 1.6× effect and it correctly failed to find it.
MEMEBOT-014	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-014 — `should_bias` is wired. The biased window lands at **exactly 2.00×**, the sequence is byte-identical across fresh loads, and on today's data the rule correctly fires **never**.
MEMEBOT-015	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-015 — The loop is connected. **3 real videos for $0.0018.** And wiring it caught two silent bugs of my own, one of which you predicted the shape of.
MEMEBOT-016	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-016: The three blockers are fixed. Two of the other three were not what I said they were.
MEMEBOT-017	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-017 — One loop, one ledger, one writer. `loop_runner.py` is retired into `clip_pipeline.py`, and the join key that makes the feedback loop work was **one line away from silently never matching**
MEMEBOT-018	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-018 — All three gaps closed for **$0.00**. `place_at` proved by a **47 dB** silence-to-song step, and closing them exposed two more silent boundary bugs — including one where ffmpeg reported "No space left on device" with **94 GB free**.
MEMEBOT-019	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-019 — the mood map, and what the library actually contains
MEMEBOT-020	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-020 — The duck depth is **3.57 dB mean, 2.57 dB median**, and **7 of 11 clips are under the 4 dB audibility bar**. Tuning cannot fix it: the dip is **bounded by the source's own speech-to-bed contrast (r = 0.920)**, and no setting in a 23-point sweep beat it.
MEMEBOT-021	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-021: Bed level and treatment are one decision. Also, the duck depth I reported last round does not survive real dialogue.
MEMEBOT-022	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-022 — the genre tier is gone, and a title is no longer a description
MEMEBOT-023	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-023 — Two treatments ship, duck is off behind a flag with its own measurement in the comment. Item 3's answer is **no: the bed-gain fix did not hold** — the bed landed **20.8 dB under the voice where the config asked for 5.2**. Fixed, and the residual is now **0.10 dB**.
MEMEBOT-024	leadgen	0.81	auto (stack markers)	2026-08-01		MEMEBOT-024 — **The biggest comedy cluster is a FORM, not a subject**: 179 clips where a caption does the joke over a near-still face. And the hook wiring is not one line — it is four, one of which hangs ffmpeg forever
MEMEBOT-025	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-025: The song store is normalised — and the same wrong-reference bug had one more level in it
MEMEBOT-026	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-026: CI was skipping 637 test functions, and the caption fitter was only one of them
MEMEBOT-027	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-027: One answer in both files — and the guard that was supposed to catch this had been replaced by a copy of itself
MEMEBOT-028	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-028 — precision per tier, and whether tone is in the sentence
MEMEBOT-029	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-029: 565 tests catch 44% of planted defects. Well built, weakly aimed.
MEMEBOT-030	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-030 — `--audio-class` reaches the renderer. Without it a music-only clip **kept its original song**; with it, it mutes. The argv guard catches a planted drop three ways. And the solo track was **4.3 to 12.3 LU quieter than the audio it replaced**.
MEMEBOT-031	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-031: I did not do this work, because MEMEBOT-030 was already doing it
MEMEBOT-032	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-032 — the tier decisions, applied
MEMEBOT-033	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-033: Blocked again, on a file that turned out to be genuinely busy — and a bug of my own found on the way
MEMEBOT-034	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-034: 41.2% → 52.9% on the same 70 defects. jobs.py went to 100%.
MEMEBOT-035	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-035 — `speech_dbfs` persists, and it was never alone. **Three of four measurements were being discarded**, `audio_class` among them — which is why it has read 0% populated since MEMEBOT-015. The bed moves **6.9 dB** on a real dialogue clip.
MEMEBOT-036	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-036 — an 8-second floor: the rule, the renders, and the check that makes it a floor
MEMEBOT-037	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-037: all 21 hook windows are there, all real, all valid — and now committed. Renderable is still **0**, because the four songs are still `enabled: false`
MEMEBOT-038	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-038 — Landing the hook on a cut, not at a fixed fraction
MEMEBOT-040	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-040 — 21 of 21 windows verified, then enabled. Not one window touched.
MEMEBOT-041	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-041: band.py 33.3% → 43.8% on a plant 2.7× wider. And my harness is not reproducible.
MEMEBOT-042	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-042: the matcher was being handed five fields. 227 clips could not reach a render, and four rounds measured an input that never occurred.
MEMEBOT-043	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-043: the four flags were already set by another live round — and the renderable count is **18**, not 242, because the pipeline drops the vision fields before the matcher ever sees them
MEMEBOT-044	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-044 — the batch ran end to end, and every finished video is silent
MEMEBOT-045	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-045: STOPPED at the gate — MEMEBOT-038 has not released `clip_pipeline.py`, and two other rounds are already on items 1 and 4
MEMEBOT-046	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-046: the bed now refuses instead of shipping silence — and item 3 was already fixed, so the "7.96 dB mis-levelled" claim I put in MEMEBOT-043 is wrong
MEMEBOT-046H	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-046H: the harness was reading stale bytecode. Fixed, proven, re-measured — 56.0%.
MEMEBOT-047	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-047 — the audio is back: 0/12 → 12/12 clips retrieved with sound
MEMEBOT-048	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-048: memebot was never unprotected by that `.gitignore` line — it is its own repo with its own remote, and the real exposure was 33 uncommitted changes. They are pushed.
MEMEBOT-049	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-049: ten finished vision videos. One blocker was real, the other was my own wrong key.
MEMEBOT-050	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-050 — The crop probe now sees the whole clip
MEMEBOT-051	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-051: two of the three were already committed by their own round — the third is now on the remote, and `backups/` is decided: it is an undo, not a backup
MEMEBOT-052	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-052 — the undecodable audio measured and routed; the park rate is real, and `dict_of` is not the cause
MEMEBOT-053	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-053: there was no collision — my seven reports were simply in the wrong directory
MEMEBOT-055	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-055 — the valence map would take park to 1.9%, and that is the argument against filling it
MEMEBOT-056	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-056: the publish gate is satisfiable again — the length heuristic is replaced, not narrowed a seventh time, and this report was published by the script itself
MEMEBOT-057	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-055: the manifest covers all 470 reports, and it now rides in the same commit
MEMEBOT-058	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-058: three hooks were inert, and the rule I was implementing broke on me mid-round
MEMEBOT-059	leadgen	1.00	auto (stack markers)			MEMEBOT-059 — the loop is wired, the sheet is ready, and not one record joins the store
MEMEBOT-060	leadgen	1.00	auto (stack markers)			MEMEBOT-060 — the join key is fixed at the source, and a fresh render proves it resolves
MEMEBOT-061	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-061: the empty bed was one word — `exists` where it needed `isfile`
MEMEBOT-062	leadgen	1.00	auto (stack markers)			MEMEBOT-062 — the ledger had eight copies and no backup; and a correction to my own last report
MEMEBOT-063	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-059: the check is wired â€” and the hook beside it is broken at HEAD
MEMEBOT-064	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-064: it was never the audio codec — the renderer was trimming clips under a floor it was about to enforce
MEMEBOT-064a	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-064a: a caption ends where a sentence ends, not where the characters run out
MEMEBOT-065	leadgen	1.00	auto (stack markers)			MEMEBOT-065 — the hook was broken at HEAD, it is not any more, and the harness that missed it can now fail
MEMEBOT-066	leadgen	1.00	auto (stack markers)	2026-08-01		MEMEBOT-066 — the class was not missing; the guess behind it was
MEMEBOT-067	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-067 — two finished videos join the song store, and the record builder was never the reason they could not
MEMEBOT-068	leadgen	0.86	auto (stack markers)	2026-08-02		MEMEBOT-068 — The comedy and meme song routes: a ranked shopping list
MEMEBOT-069	leadgen	1.00	auto (stack markers)			MEMEBOT-069 — the rehearsal runs now, and the hook's arguments are executed rather than read
MEMEBOT-070	leadgen	0.92	auto (stack markers)	2026-08-02		MEMEBOT-070 — The rule cache keyed on content, the vocabulary widened, and the meme song made a one-move purchase
MEMEBOT-071	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-071: two croppers were eating the source's caption, and `pad` was silently re-centring the frame
MEMEBOT-072	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-072 — 21 of 21 hand-marked windows are reachable, and the unattended run joins on every record
MEMEBOT-073	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-073 — the gate was already fixed, its guard was not, and 20 of 20 renders carry their track
MEMEBOT-074	leadgen	0.78	auto (stack markers)	2026-08-02		MEMEBOT-074 — I watched all 30. **A 100k repost page would post 3.** The music landed on 27 of 30 (BL-950 had 0 of 25), and the fix that stopped captions being cut mid-word now deletes the last word of every caption that does not end in a full stop — which is **5 of the 5 captions in this batch that read like a hook at all.**
MEMEBOT-075	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-075 — The manifest faults swept, and "untracked" turns out to be three states
MEMEBOT-076	leadgen	1.00	auto (stack markers)			MEMEBOT-076 — the caption text is the reposter's business, and the crop deletes the joke
MEMEBOT-077	leadgen	1.00	auto (stack markers)			MEMEBOT-077 — 40-clip audit, the ceiling arithmetic, and a free signal we are throwing away
MEMEBOT-078	leadgen	1.00	auto (stack markers)			MEMEBOT-078 — the track-title tier, measured; and the claim.py finding I got wrong
MEMEBOT-080	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-080 — Both dependencies resolved, and the sweep that would not have found its own bug
MEMEBOT-081	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-081 — the gate now refuses what the renderer refuses, and the boundary clip was decided by rendering it
MEMEBOT-082	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-082: ship the source's own hook, centre the picture, and stop eating the payoff word
MEMEBOT-085	leadgen	1.00	auto (stack markers)			MEMEBOT-085 — the crop fix verified on the labelled regression set, and the two measurements MEMEBOT-082 needs
MEMEBOT-086	leadgen	0.93	auto (stack markers)	2026-08-02		MEMEBOT-086 — the duration ceiling, decided against the hand labels: **trim keeps 1,487 clips and 93% of payoffs; a gate keeps 481.** 30 re-rendered: **source median 55.3 s → finished 18.4 s, 30/30 inside 7–20 s, nothing over 20.0 s.** A 100k page would post **5** — up from MEMEBOT-074's 3, and this time **all five are actual video clips**, not infographics.
MEMEBOT-087	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-087 — this brief is already in flight; I measured the distribution and stopped before writing anything
MEMEBOT-088	leadgen	1.00	auto (stack markers)			MEMEBOT-088 — the track-title tier is live, and two of its titles were not worth keeping
MEMEBOT-089	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-089 — 21 of 21 verified four ways, 0 of 21 postable, and the caption is now the blocker
MEMEBOT-090	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-090 — The input-population sweep, and a population hole inside the previous fix
MEMEBOT-091	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-091 — stopped as the brief instructs, and the decision it hands down is dominated by one already measured: at the same 30 s ceiling a trim beats a gate on both axes
MEMEBOT-092	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-092 — The claim namespace and the report namespace are now both checked at pick time
MEMEBOT-093	leadgen	0.83	auto (stack markers)	2026-08-02		MEMEBOT-093: `strong:explosion` is 55.9% RIGHT, not 38.2% — the hype rule's problem is COMEDY, not setting
MEMEBOT-094	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-094 — the ceiling is live: source median 56.3s → 20.00s on every render, through shipped code
MEMEBOT-095	leadgen	1.00	auto (stack markers)			MEMEBOT-095 — the drop cannot be placed at the payoff, and the reason is not the rule
MEMEBOT-097	leadgen	1.00	auto (stack markers)			MEMEBOT-097 — Cyrillic already worked, Inter fixes three more free, and five need a decision
MEMEBOT-098	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-098 — 13 of 30 postable. The duration defect is gone, and eleven of the seventeen failures are now properties of the clip we chose, not of the renderer
MEMEBOT-099	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-099: the duck.py orphan is at HEAD, and the refusal works from a clean clone
MEMEBOT-102	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-102 — the font fix landed, and the twelve sliced headlines are down to one
MEMEBOT-104	leadgen	0.64	auto (stack markers)	2026-08-02		MEMEBOT-104: the comedy-register fix applied — and one marker carries its entire cost
MEMEBOT-105	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-105 — the hooks need to be **4 seconds**, and the bigger win is a constant nobody has questioned: aiming at a **fixed 5s** instead of 43% of the clip takes the drop from landing 7.0s off the payoff to **2.0s off, on 16 of 28 instead of 2**.
MEMEBOT-106	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-106 — The send-day checklist, and the fill mechanism it turned out to need
MEMEBOT-107	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-107 — The known-state checkpoint
MEMEBOT-108	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-108 — the target was 20 of 30. It is 10, and the failures split exactly down the middle
MEMEBOT-109	leadgen	0.64	auto (stack markers)			MEMEBOT-109 — one marker out, nineteen clips back, sixteen of them right
MEMEBOT-110	leadgen	1.00	auto (stack markers)	2026-08-02		MEMEBOT-110 — the selection gate is LIVE. **Pool 2,061 → 1,723, 338 removed at 16.4%** against BL-988's predicted 16.0%. And the script refusal the renderer has had since MEMEBOT-102 now runs at selection — the fourth time a gate has admitted what the next stage rejects.
MEMEBOT-111	leadgen	0.65	auto (stack markers)	2026-08-02		MEMEBOT-111 — The vision guard moves into the matcher, and the narrowed marker lands
MEMEBOT-112	leadgen	0.86	auto (stack markers)			MEMEBOT-112 — the commentary defect is real, and no stored signal separates it
MEMEBOT-115	leadgen	1.00	auto (stack markers)	2026-08-03		MEMEBOT-115 — the pillarbox is 47% of sources, not "rare"; I fixed it, read the renders, and took the fix back out
MEMEBOT-116	leadgen	1.00	auto (stack markers)			MEMEBOT-116 — the fixed-5s drop target, landed. And the third half nobody had named.
MEMEBOT-117	leadgen	1.00	auto (stack markers)	2026-08-03		MEMEBOT-117 — The detector is right to the pixel, and the trim is still refused
MEMEBOT-118	leadgen	1.00	auto (stack markers)			MEMEBOT-118 — three of the four named caption defects were never caption defects
MEMEBOT-119	leadgen	1.00	auto (stack markers)	2026-08-03		MEMEBOT-119 — 10 postable of 30, and the caption we compute has never been drawn
MEMEBOT-120	leadgen	0.94	auto (stack markers)	2026-08-03		MEMEBOT-120 — the no-hook hole is closed at selection, and the shipped threshold was missing real hooks by 0.001
MEMEBOT-121	leadgen	1.00	auto (stack markers)	2026-08-03		MEMEBOT-121 — the transform roll spent 1.85× the caption's margin at worst, and now spends none of it
MEMEBOT-124	leadgen	1.00	auto (stack markers)	2026-08-03		MEMEBOT-124 — 42 frames read: the 70 px cap holds on every real source, and the refusal message I "fixed" last round was never wired
R-1	leadgen	1.00	auto (stack markers)	2026-07-16		What the campaigns actually require, and what is already checkable for free (R-1)
R-2	leadgen	1.00	auto (stack markers)	2026-07-17		R-2 — the cheap checks, built and measured against real history
R-3	payments	0.60	auto (stack markers)	2026-07-16		R-3 — Can we see inside the video, and what would it cost?
R-4	payments	1.00	auto (stack markers)	2026-07-16		R-4: the clipper-facing experience of an automated review
R-5	payments	1.00	auto (stack markers)	2026-07-17		R-5: Where the owner's time actually goes
R-6	payments	0.71	auto (stack markers)	2026-07-17		R-6 — the bridge from prose rules to checkable rules: the structure already exists, the database destroys it
